ID,Answer
2312,國際網球協會
2313,流民原籍來定新州郡
2314,諷刺
2315,一個官僚主義者階級
2316,刺史
2317,胚胎期心臟的結構中了解。這是一根管道上有四個腔隙，並會相繼收縮
2318,1180年
2319,三歲
2320,嗜賭者自殺風險加大
2321,雷焦卡拉布里亞國家考古博物館
2322,阿克爾自治市
2323,香港人
2324,都市計劃
2325,西班牙
2326,猶太人
2327,阿普伽新生兒
2328,一卡通
2329,2比1
2330,請師
2331,[UNK]氣候分類系統
2332,外國人
2333,孫中山
2334,金銀珠寶
2335,10世紀
2336,1939年
2337,寄遞郵件貼用的郵資憑證
2338,數位訊號，後者採取分立的邏輯值，而前者可以取得連續值
2339,更為可貴
2340,漢江
2341,空軍
2342,音樂
2343,《四十二章經》
2344,阿爾杜伊尼卡家族
2345,工業發展
2346,海因利希・弗格勒
2347,第五套
2348,景洪市
2349,憲法
2350,爭取陽光
2351,《失落的故事集
2352,1918年
2353,200米
2354,原始宗教
2355,1區
2356,博物學
2357,杭州
2358,夜間攔截任務
2359,二次大戰
2360,威廉·馮特
2361,彰化市民代表會
2362,法國大革命時期
2363,明朝
2364,2013年
2365,朱德
2366,陳湯銘
2367,漢武帝時期
2368,1963年
2369,東經
2370,英籍工程師西排立
2371,主語
2372,太陽
2373,
2374,大清帝國
2375,1938年
2376,2014年
2377,一度擁有為數眾多
2378,2007年
2379,法國
2380,先發制人入侵薩克森和波西米亞
2381,羅斯托克港
2382,為了鞏固自己及子孫的統治
2383,蒙古語
2384,甲醇
2385,元太宗
2386,15625億日元
2387,
2388,沙阿摩訶末時期
2389,泰封國。918年
2390,北非作戰階段
2391,國有企業
2392,1987年
2393,核酸酶
2394,金軍
2395,1-0
2396,加拿大式雙打
2397,球皺褶，兩者對生
2398,
2399,40年
2400,2901.3平方公里
2401,桃園市
2402,馬可·波羅在忽必烈時期隨從他的父親和叔叔來到中國，在其口述並由魯斯蒂謙
2403,高等學校新生入學考試制度
2404,強烈東北季風吹襲
2405,「學習偉大領袖毛澤東」
2406,19世紀
2407,韓國
2408,康熙帝
2409,楊亨燮
2410,清宣宗時代
2411,蒙漢兩元政治
2412,黑色貝雷帽
2413,三國史記
2414,四次
2415,林彪
2416,顯性文明
2417,1972年
2418,錫克教
2419,慢病毒載體
2420,人工流產
2421,1603年
2422,一分
2423,
2424,2005年
2425,阻力減低
2426,新石器時代
2427,孔齊
2428,海因里希·赫茲
2429,1958年
2430,香港特別行政區政府部門及聯合國屬下的世界氣象組織
2431,通貨膨脹
2432,1820年代
2433,統籌局
2434,
2435,天主教
2436,釀酒業
2437,1958年
2438,2010年
2439,柏樹林
2440,海拔80公里
2441,仙台市
2442,蔣定之，江蘇省人大常委會副主任史和平
2443,裝飾
2444,
2445,印第安納波利斯
2446,義和團事變
2447,混合苦膽的酒
2448,洪武三十一年
2449,關島組織法
2450,2008年
2451,第五次調整
2452,彼得二世
2453,19世紀晚期
2454,豐富銀礦為東羅馬提供了貴金屬
2455,合不勒汗
2456,
2457,察合台汗國
2458,民國15年
2459,北太平洋
2460,巴納德
2461,量子光學
2462,糧食
2463,
2464,全國地圖正保御國繪圖
2465,民國3年
2466,投保人
2467,太陽
2468,坎貝爾式
2469,港島區
2470,沙阿摩訶末時期
2471,羅馬帝國衰落
2472,《中華人民共和國憲法》
2473,二十歲
2474,打比賽
2475,中村法道
2476,高要
2477,鐵穆爾「皇太子寶」並且讓他鎮守和林。隨後鐵穆爾
2478,391年
2479,英國精神醫學期刊
2480,1878年1月
2481,1260年
2482,13小時
2483,氦
2484,新校地
2485,忽必烈
2486,約翰一世
2487,黑死病
2488,第二次世界大戰
2489,卡胡盧伊
2490,硫酸
2491,氮化硫
2492,參議員
2493,1972年
2494,都市計劃
2495,緻密星
2496,徐樹錚
2497,無痛分娩
2498,50名
2499,虞氏
2500,煤煙消除
2501,公民化
2502,宏碁
2503,國民政府時期
2504,海因里希·赫茲
2505,伯明罕
2506,朱棣
2507,五桂山的客家人
2508,匹茲堡
2509,威廉·赫歇爾
2510,
2511,《動員戡亂時期臨時條款》
2512,
2513,1989年
2514,
2515,東部
2516,毒品
2517,7%
2518,韓國
2519,女低音
2520,逝世後整理遺產
2521,泰國
2522,農民階層
2523,孔恩
2524,索契，俄羅斯聯邦克拉斯諾達爾邊疆區與阿布哈茲接界處、黑海沿岸，是俄羅斯受歡迎的渡假勝地。2013年有人口368011人。索契
2525,比利時
2526,重慶理工大學
2527,支持臺灣獨立
2528,光明天皇
2529,托木斯克
2530,葛摩
2531,1897年
2532,《臺灣自救運動宣言》
2533,詳細規劃
2534,十億年前
2535,1486年
2536,英國
2537,1970年代
2538,1500公里
2539,南極條約協商會議
2540,布里亞特人
2541,建炎二年
2542,宣統三年
2543,6月1日
2544,前279年
2545,中國大陸
2546,西元前1534年
2547,澳洲國立大學
2548,1906年
2549,釋迦牟尼
2550,1960年代
2551,1640年
2552,政府財政撥款。島上最主要的經濟活動為軍事基地周邊的服務業
2553,威尼斯人
2554,港鐵營運
2555,女低音
2556,6月1日
2557,1999年
2558,2005年7月21日
2559,古代小說總集，該書描寫一千多年前戰國時代
2560,國家預防腐敗局
2561,噪音過大
2562,「大學生研究計劃
2563,嘉義大地震
2564,1994年
2565,王亞南
2566,皇后大道
2567,八零年代
2568,1234年
2569,日本
2570,瑞派克路
2571,停產儀式
2572,發動機
2573,人大代表
2574,康熙三十二年
2575,工業門類以重工業
2576,德國財政局
2577,1952年
2578,十二月屠殺的事件中，多達15位的政治反對領袖遭到執政政府的暗殺
2579,驅逐艦因其具備多功能性而備受各國海軍
2580,十月革命
2581,張成澤
2582,特定場合而制
2583,公元1世紀
2584,1923年
2585,升格直轄市
2586,地球大氣壓力
2587,興十一年
2588,烈女義坑
2589,臭氧層
2590,日本青年社
2591,廣東籍
2592,卡拉布里亞
2593,自由派
2594,1990年代
2595,秋明州
2596,倫敦煙霧事件
2597,加州
2598,自由
2599,韓國
2600,不穩定性
2601,多瑙哲羅魚
2602,亨利克萊
2603,歐美國家
2604,洛東江
2605,哈德斯菲爾德的總教練赫爾伯特·查普曼
2606,噪音過大
2607,廿八歲
2608,濟南
2609,2016年
2610,印度國民軍士兵大審判
2611,榮休教宗
2612,中華民國教育部
2613,2比1
2614,美利堅合眾國眾議院為美國國會兩院之一，另一院為參議院
2615,1861年
2616,1991年
2617,擁有領土主權
2618,1953年12月
2619,白[UNK]紀滅絕事件
2620,1月27日
2621,曼莫漢·辛格
2622,刺激性
2623,七七事變
2624,民主黨
2625,1895年
2626,1895年6月
2627,法蘭克福自由市
2628,洛東江
2629,拒絕投降
2630,載淳
2631,滿分1600分
2632,約翰•波羅金侯恩
2633,失分
2634,第一次鴉片戰爭
2635,特殊黨員
2636,中國
2637,蔡素玉
2638,英國
2639,工藝上的難度不獲好評
2640,中國特色社會主義理論
2641,2008年
2642,4個
2643,溫州
2644,下薩克森邦
2645,《宅地法》
2646,中途公園
2647,駐越美軍
2648,燈罩上
2649,高房價
2650,1848年
2651,2016年9月30日
2652,效益主義
2653,解放軍
2654,1946年
2655,伊斯蘭教
2656,東勝寺一役
2657,夏季
2658,巴克提派的虔信運動和伊斯蘭教蘇菲派一神論
2659,暴雪
2660,第二次世界大戰
2661,歷史學家
2662,理論心理學
2663,西方墨點法
2664,
2665,唐朝
2666,戰鬥機
2667,戴維·勞合·喬治
2668,脫水
2669,國家邊海防委員會
2670,洋馬兒
2671,中部科學園區
2672,1822年
2673,特瓦族
2674,中宮寺
2675,麻州
2676,杜林
2677,庫侖阻力
2678,新杜老誌夜總會
2679,呂秀蓮
2680,耶穌會
2681,愷撒
2682,贊格祖爾
2683,進口替代
2684,捷克斯洛伐克
2685,2013年
2686,忠孝橋
2687,梅布爾
2688,1954年，取得內部自治權。1960年
2689,高崗
2690,1930年
2691,海水淡化
2692,大學文憑
2693,花崗岩錐狀島嶼
2694,爭議性
2695,1779年
2696,印尼
2697,人本主義
2698,首爾塔洞公園
2699,棄權
2700,廣東人
2701,公開產品
2702,3%
2703,玉米
2704,普法戰爭
2705,什錦麵
2706,供給創造需求
2707,中東
2708,三十八年
2709,陳誠
2710,土魯斯的阿爾比派
2711,大馬哈魚
2712,中國大陸
2713,甘蔗
2714,不滿北條氏專制政權
2715,嘗試儲存網頁
2716,
2717,昆明公交公司
2718,2010年
2719,巴洛克風格
2720,獨裁政體
2721,2008年
2722,納粹黨
2723,清政府
2724,威廉二世
2725,[UNK]
2726,漢魏故城
2727,1920年代
2728,五色旗
2729,威廉一世
2730,接收人造衛星
2731,35號
2732,1702年
2733,失去控制
2734,新加坡
2735,同盟國
2736,1944年
2737,臺灣國語
2738,布里斯托爾
2739,河運
2740,二部
2741,國際動物命名委員會
2742,黃金自由貿易
2743,施耐庵
2744,耗資6億美元、世界上規模最大的集中式太陽能發電站
2745,大韓帝國
2746,巴黎郵局
2747,第265任
2748,蒸汽機車
2749,死亡
2750,40人
2751,阿拉瓦克印第安人
2752,一金線
2753,日本各[UNK]鐵路公司
2754,超音速
2755,德國
2756,蘿蔔糕
2757,伽利略
2758,1875年
2759,裏海
2760,1863年
2761,1880年
2762,16世紀
2763,1804年
2764,杜林
2765,1991年
2766,毛利家
2767,短體鯨龍
2768,尹伊桑
2769,拿破崙
2770,267年
2771,京大年度慶典「11月祭
2772,中華人民共和國
2773,愛格思海金斯公司
2774,阿拉巴馬州
2775,1994年
2776,阿普列尤斯
2777,曹丕先後三次對吳用兵，均無功而還。後曹休又在228年在石亭之戰對吳用兵，亦遭陸遜、全琮和朱桓等人迎擊而失敗。黃龍元年四月丙申，孫權稱帝，國號吳，改元黃龍，是為吳大帝
2778,傑斐遜·戴維斯
2779,1867年
2780,70%
2781,狩獵採集社會
2782,第三世界國家
2783,國民黨
2784,入學考試
2785,生物演化
2786,伊斯蘭哈里發軍隊
2787,鄂圖曼軍隊
2788,1986年
2789,古代
2790,二戰
2791,中國天主教愛國會
2792,心血管疾病
2793,
2794,元朝
2795,硫酸
2796,義大利戰爭
2797,超級基金法
2798,中華人民共和國
2799,納粹德國
2800,募兵制
2801,1933年
2802,
2803,丙子胡亂
2804,1765年
2805,天主教會
2806,
2807,英國
2808,華沙
2809,伯力
2810,外交政策
2811,以上述的特點加以描述
2812,8世紀
2813,約翰二世·科穆寧皇帝
2814,凡爾賽宮
2815,北海道帝國大學
2816,2008年
2817,信陽
2818,「地區邊界」
2819,電腦介入飛控系統
2820,動物命名法
2821,2016年
2822,1789年
2823,總指揮
2824,國際動物學會議
2825,屬下被朝廷處死
2826,金靴獎
2827,齊格蒙特三世
2828,考古學
2829,莫哈梅·西亞德·巴雷
2830,萊茵河
2831,氧化亞氮氣體
2832,第三次與第四次迦太基大會的接受，新約正典
2833,孫叔敖
2834,攻占納哈出的金山
2835,
2836,內燃機引擎
2837,銀熊獎
2838,1968年
2839,降低靜止心率
2840,釣魚臺
2841,6座
2842,
2843,武昌起義
2844,直接管理寺院周圍13莊政教事務
2845,殺傷力大
2846,第一波新政
2847,幾何學
2848,1976年
2849,
2850,第2758號
2851,1980年代
2852,楊森於民國34年1月調任貴州省政府主席。楊森
2853,1859年
2854,為了更好的與羅馬帝國進行貿易活動
2855,
2856,阮彌之
2857,粵西
2858,羅斯托克港
2859,印度河文明
2860,约瑟夫·斯卡利格
2861,寧波人
2862,維多利亞港
2863,暴雪娛樂
2864,20%
2865,分發式政策
2866,馬可福音
2867,12歲
2868,比利時
2869,1000米
2870,馬關條約
2871,羅斯福
2872,大陸性季風氣侯
2873,214微克
2874,81席
2875,過渡時期憲法
2876,
2877,段氏
2878,1957年
2879,
2880,
2881,社會學
2882,雌雄同體
2883,馬來群島調查
2884,攔截機
2885,泰國
2886,2000年
2887,15年
2888,英國[UNK]級驅逐艦
2889,臺灣外交困境
2890,第26屆
2891,武漢大學
2892,第三心音
2893,1989年
2894,史達林
2895,交通建設早期以聯絡新北市與臺北市為主，較少以新北市為主體的交通建設
2896,英國
2897,廣州鐵路公司
2898,航太
2899,海森堡
2900,孫傳芳
2901,元滅宋之戰
2902,亞歷山大·羅德
2903,阿卡狄烏斯
2904,多倫多是多元文化的聚集中心。每年舉行的文化節目包括6月的同性戀自豪節，夏季的加勒比節，而北美其中一個重要電影盛會的多倫多國際電影節則在9月
2905,農書》
2906,伊爾庫次克
2907,中世紀中期
2908,
2909,庫曼語
2910,台南
2911,精神醫學
2912,蕃童教育所
2913,1987年
2914,發願
2915,6月1日
2916,直布羅陀海峽
2917,主動宣傳
2918,在一固定期間內，一家機構的現金增減變動情形
2919,1923年
2920,鏡廳
2921,安帝
2922,康熙年間
2923,托列斯海峽
2924,自由民主黨
2925,印度洋
2926,兩年
2927,大致平坦的地貌
2928,磷礦石
2929,
2930,克羅埃西亞
2931,1512年
2932,成熟階段
2933,
2934,負有義務
2935,哈德良
2936,《關於托勒密和哥白尼兩大世界體系的對話》
2937,傳送其基因組進入其他細胞，進行感染的分子機制。慢病毒載體
2938,發明
2939,種族
2940,南成旭
2941,盧安達
2942,阿森納
2943,厄爾布魯士峰
2944,南京國民政府
2945,明朝
2946,武器設計製造人才
2947,2002年
2948,沒有
2949,50個
2950,
2951,嚴寒
2952,1874年
2953,烏茲別克族
2954,金泳三
2955,擅長隨心所欲控制自己的體重
2956,新生代
2957,憲政改革
2958,
2959,成吉思汗
2960,電動機
2961,承辦五大宗教
2962,聯合國
2963,一個龐大的內需市場
2964,高商業價值
2965,翻版金日成
2966,啟德機場
2967,瑞士在1912年就引入了第一枚航空郵票。奧地利
2968,日本
2969,愛爾蘭語
2970,海森堡
2971,
2972,敦煌石窟
2973,鍾祥蘭台宮
2974,朝鮮
2975,1972年
2976,
2977,兩天
2978,蘭王朝
2979,颶風戰鬥機
2980,黨內上層
2981,1932年
2982,1952年
2983,葛摩
2984,2003年1月12日
2985,釣魚臺
2986,
2987,村民委員會
2988,猶太會堂
2989,長崎縣
2990,《韓國憲法》
2991,宋孝宗
2992,宿衛軍
2993,榮西禪師
2994,16世紀末葉
2995,西晉，為州、郡、縣三級制。雖然各國佔地不大，但往往分置許多州，以致州境縮小。並且將自己沒有統治的州郡也常常在境內設置，例如前趙
2996,西人黨
2997,民國25年4月，中共皖浙贛省委在皖贛邊的[UNK]公山成立，同時成立以皖南獨立團為基幹的皖浙贛獨立團。在浙西遊擊區還有上浙皖特委獨立營、下浙皖遊擊司令部、浙皖軍分區等武裝。民國26年
2998,中東
2999,一次世界大戰時期
3000,「大朝鮮國
3001,麻省理工建築與規劃學院
3002,熱帶稀樹草原
3003,1171年
3004,《日韓合併條約》
3005,羽柴秀吉
3006,統治階級
3007,民國四十三年
3008,眾議院選舉
3009,魏源
3010,保祿六世
3011,阿拉伯宗教
3012,庫務局
3013,印度-雅利安語言
3014,思想多元化、商業經濟發達與交通便利，使得元帝國的強盛，是東亞地區的富裕大國，在歐洲人馬可波羅的遊記中，可以看出當時的盛況。隨著理學影響的下降
3015,先發制人入侵薩克森和波西米亞
3016,艾瑪·史東
3017,1622年，荷蘭東印度公司試圖將澎湖建立成一個貿易前哨站，但被明朝擊退。1624年
3018,第三產業
3019,自轉軸的兩極
3020,德宏州
3021,25個
3022,喬治·史蒂芬生
3023,查士丁尼一世
3024,華北平原
3025,振州
3026,
3027,李時珍
3028,摩斯科格族
3029,埃及
3030,辛亥革命
3031,六十年代
3032,十年
3033,伊斯蘭教
3034,
3035,平成
3036,周恩來
3037,《北京條約》
3038,1976年
3039,1958年
3040,生產總值
3041,國民議會
3042,馬鈴薯
3043,動方
3044,生活部
3045,歐洲工業文明崛起
3046,15566人
3047,調整其以往只與西方資本主義國家發展關係的外交政策
3048,300公厘
3049,蘇門達臘
3050,洪邁
3051,淮安區
3052,左手
3053,瀛台之北
3054,2002年
3055,[UNK]，而英國為[UNK]，達50%
3056,西里爾字母
3057,南明政權
3058,中國共產黨紀律檢查機關
3059,中西部的黑森邦的第一大城市，也是德國的第五大
3060,契約經濟
3061,鐵路線
3062,郭松齡
3063,為了保護蒙古人地位
3064,人民從事工農業
3065,修正主義
3066,葉赫那拉氏
3067,金正恩
3068,塔蘭托戰役
3069,戰勝國
3070,唐朝
3071,哈利里德
3072,1867年
3073,劉少奇
3074,90年代
3075,溫尼伯國際機場
3076,朝鮮民主主義人民共和國
3077,馬克思主義
3078,92部作品中，只有2部
3079,
3080,黑龍江
3081,克勞狄二世
3082,昆明長水國際機場
3083,秦漢時期
3084,居民委員會
3085,民國27年改為15個視察區。民國29年
3086,第二帝國時期
3087,劉源
3088,通化市
3089,鄭成功
3090,烏茲別克斯坦
3091,玉米
3092,樺樹
3093,建設性的互補夥伴關係
3094,2006年
3095,1970年代初期
3096,法西斯主義
3097,影迷太多
3098,馬加人
3099,1938年
3100,西德
3101,體現著韓國東西合璧混合文化
3102,阿普伽新生兒
3103,駱克道
3104,71.7公里
3105,西羅馬帝國
3106,收縮性
3107,廣電總局
3108,「十三翼之戰
3109,艾森豪
3110,東德對過境檢查非常嚴格。國家安全局六處出入境控制單位直接管轄檢查站
3111,通惠河
3112,雲貴高原
3113,喀喇汗國
3114,1917年
3115,紅衫軍運動
3116,第五次北伐
3117,烏來區
3118,綠窗口
3119,電壓
3120,希臘文化
3121,幽州
3122,多達15位的政治反對領袖遭到執政政府的暗殺
3123,第一次直奉戰爭
3124,1970年代
3125,曲藝
3126,平定南昌的寧王宸濠之亂
3127,周恩來
3128,貴霜帝國
3129,二戰
3130,南海縣
3131,《華府風雲》
3132,韓國
3133,過度漢化
3134,4000米
3135,李東陽
3136,1919年
3137,[UNK]糯外觀細長，顏色均為白色不透明。煮熟後米飯較軟、黏。粳糯常見用途為用於釀酒、米糕、紅龜粿、甜粿、湯圓等。[UNK]糯
3138,百萬分之一
3139,印度
3140,青天白日勳章
3141,尼古拉杜霍寧
3142,浙江紹興浙軍第二旅第六團第三連當見習官
3143,任務不同
3144,信陽市
3145,1782年
3146,1867年
3147,亞伯拉罕諸教認為生命神聖，所以自殺有違上帝旨意。在日本武士時代
3148,
3149,貝爾格勒
3150,豐田汽車
3151,政府財政撥款
3152,1918年
3153,1972年
3154,柴油
3155,荷蘭
3156,伊薩克
3157,異裂
3158,卡爾施塔特
3159,阿拉伯字母
3160,二氧化碳
3161,1948年，韓國公布第一部憲法並按憲法原則建國。在建國後的幾個十年中，韓國對憲法進行了九次
3162,《三國演義》
3163,黃琪翔
3164,中國人民銀行成立後於1948年12月1日首次發行的貨幣，是中華人民共和國的法定貨幣。中國人民銀行
3165,商業和工廠。傑佛遜
3166,[UNK]公開賽
3167,2006年
3168,土地改革
3169,[UNK].[UNK].[UNK][UNK]
3170,瑞典皇家科學院
3171,
3172,1739年
3173,民族文化多元化
3174,開槍射擊令
3175,
3176,商業上的活力
3177,
3178,西柏林一側
3179,田春蔚
3180,冬季奧運會
3181,動物命名法
3182,農礦部
3183,艾薩克·牛頓
3184,馬薩諸塞州
3185,4世紀
3186,第一個階段
3187,波蘭
3188,麗貝卡·布蘭克
3189,田漢
3190,日本發動太平洋戰爭
3191,公元前37年，扶餘王子朱蒙因與其他王子不和，逃離夫餘國到鴨綠江沿岸的卒本扶餘，建立高句麗。《續資治通鑑長編》卷323宋元豐五年
3192,同化政策
3193,莫敦梅
3194,北京
3195,1942年中之前
3196,巴洛克風格
3197,巴爾幹社會主義
3198,15年
3199,
3200,俗世
3201,受貨幣經濟影響
3202,后妃傳
3203,1949年
3204,曼努埃爾一世
3205,切羅基人
3206,31個
3207,李萁永
3208,新北市
3209,北竿島的壁山標高291.7公尺，為馬祖列島
3210,拉彼魯茲
3211,
3212,1235年
3213,莫高窟
3214,二核能發電廠
3215,韋利奇科·迪米特羅夫·克林是馬其頓內部革命組織
3216,2017年
3217,伊斯蘭哈里發軍隊
3218,新北市
3219,物理光學
3220,波多黎各
3221,1929年
3222,4000篇
3223,鱷魚
3224,斯洛伐克布拉迪斯拉發附近的多瑙河
3225,
3226,客車整備
3227,被日本人鎮壓
3228,江北地區
3229,耕牧
3230,19世紀
3231,中山菜
3232,弗拉維烏斯·奧古斯都·霍諾留
3233,鐵穆爾「皇太子寶
3234,倭國
3235,1949年
3236,東羅馬文化
3237,會長
3238,收養資格
3239,昆明巫家壩國際機場
3240,豐田汽車
3241,兩棲動物
3242,
3243,游隼
3244,1961年
3245,馬爾吉特
3246,13世紀
3247,詹姆斯·畢倪和邁克爾·馬黎·費爾德的報告書
3248,傑羅姆萊特文
3249,漢族
3250,
3251,小高加索山脈
3252,經濟部
3253,軍事科研活動
3254,中國共產黨紀律檢查機關
3255,運糧困難，水軍遭遇風暴
3256,民主黨
3257,1636年四月，皇太極稱帝
3258,求其放心
3259,進入膠著對峙狀態
3260,國共內戰
3261,公元第二世紀
3262,[UNK]-29轟炸機
3263,不變
3264,漢朝軍事壓力
3265,1924年
3266,儒略週期
3267,鄧小平
3268,昆明
3269,華萊士
3270,素燃料，燃燒的最外層是氫融合，第二層
3271,亞洲金融風暴襲擊韓國。韓國外匯儲備銳減
3272,布爾什維克革命
3273,民國元年
3274,1927年
3275,1233年史彌遠死後
3276,暫住證制度
3277,瑞士宗教改革家
3278,網路龐克
3279,教會法學博士
3280,維多利亞湖
3281,《天體運行論》
3282,馬英九
3283,曲藝團
3284,朱允[UNK]次子朱文圭
3285,巴夏禮
3286,廣島市在戰後重建，新式現代建築林立。當時，幾位公民領袖與學者商議重建計劃。1949年，經市長濱井信三倡議，廣島市獲日本議會宣告為「和平都市」。所以，廣島市
3287,監理會
3288,毒品
3289,韓國
3290,8家
3291,1891米
3292,馬來西亞
3293,烏爾蘇拉
3294,92%
3295,李[UNK]
3296,西伯利亞平原
3297,第十屆全國人大第五次會議
3298,馬林諾夫斯基
3299,湯瑪斯·霍布斯
3300,成吉思汗
3301,刺史
3302,以消極的制度治理臺灣
3303,李宗仁
3304,2.30下調到1985年1月的2.80
3305,1971年
3306,1281年
3307,爭取速度上的優勢
3308,國師八思巴根據當時的吐蕃文字
3309,厄爾布爾士山脈
3310,用來指揮小隊或中隊
3311,明朝
3312,動物脂肪
3313,
3314,奈及利亞
3315,1955年
3316,8市
3317,佛蘭德
3318,路易·菲利普國王
3319,曲藝團
3320,1912年3月13日，保加利亞、塞爾維亞、希臘與蒙特尼哥羅組成巴爾幹同盟，聯合攻打鄂圖曼土耳其帝國。10月18日巴爾幹同盟與土耳其爆發第一次巴爾幹戰爭。結果土耳其大敗，1913年
3321,1965年
3322,鐵
3323,通俗文化
3324,9世紀
3325,路易-拿破崙
3326,內蒙古
3327,
3328,宋高宗
3329,威武陳元帥廟
3330,美元
3331,黑矮星
3332,獅子派
3333,乾隆皇帝
3334,功利主義
3335,1998年
3336,西班牙
3337,朝鮮人民軍最高司令官金正恩「朝鮮民主主義人民共和國元帥
3338,成吉思汗時代
3339,成立一黨專政及打壓反對者
3340,地中海
3341,1897年
3342,1970年代中期
3343,歌手
3344,君士坦丁八世
3345,
3346,民國
3347,岳飛
3348,劉牢之
3349,105名
3350,卓袱
3351,五分之四
3352,上海人
3353,民族主義復活
3354,德國
3355,漢語
3356,集安
3357,1970年
3358,氫結成有毒化合物硫化氫
3359,李·亞科卡
3360,五年
3361,瓜拿納樹
3362,特瓦族
3363,
3364,加壓
3365,遺傳物質
3366,戴維·勞合·喬治
3367,海什木
3368,2006年
3369,白[UNK]紀中期
3370,
3371,克勞德夏農
3372,印度國民軍
3373,1932年
3374,人口較南方多出許多
3375,1964年
3376,通俗科幻小說雜誌
3377,法語
3378,政治主張
3379,兩岸經濟合作架構協議
3380,合肥市政府
3381,理查特里維西克
3382,
3383,彌爾
3384,宋元豐五年
3385,幽默
3386,普洱市
3387,唐開元二十六年
3388,美國
3389,高四層的西式洋房。站房設計採用英籍工程師西排立的設計圖紙，造價總計329440元銀元。大樓一層外牆採用花崗岩修建
3390,非常小
3391,1961年
3392,平均主義
3393,英國
3394,田漢
3395,模特兒
3396,
3397,民國27年
3398,佛教密宗
3399,59.9萬人
3400,2005年3月20日
3401,43.4%
3402,富凱
3403,喬治•赫伯特•沃克•布希
3404,1936年
3405,詹姆斯·布朗-拉姆齊
3406,伊利諾州
3407,前240年
3408,漢諾瓦
3409,性犯罪
3410,結構性下沉而出現的槽地質構造，隨著印度河及恆河的沖積作用
3411,造田興水
3412,戰鬥機
3413,黃大仙區
3414,元世祖忽必烈
3415,1930年代
3416,約翰一世
3417,元十七年
3418,
3419,德川家康
3420,哈大客運專線
3421,
3422,佛教
3423,恰克圖條約
3424,熱帶雨林
3425,「1月6日獨裁
3426,聖凱薩琳教堂
3427,諸羅縣
3428,協助自殺
3429,西晉
3430,[UNK]電視台
3431,1985年
3432,儒略週期
3433,1991年
3434,11世紀
3435,郭松齡
3436,1931年
3437,歐
3438,政治主張經興
3439,天皇
3440,2014年
3441,抽鄉
3442,股份制
3443,第四點五代
3444,飛機與潛艇性能提升
3445,1976年
3446,高山族
3447,15個
3448,宋公
3449,希洛分基地
3450,漢地大都
3451,康熙
3452,懷抱爽
3453,普羅斯佩·梅里美
3454,鄧小平
3455,開放市場
3456,維爾紐斯
3457,民國17年1月
3458,西部片
3459,雜交帶
3460,1990年代
3461,《魔戒》
3462,1958年
3463,儒家思想
3464,二戰
3465,12架
3466,廣西廣府人
3467,1897年
3468,總理
3469,1920年
3470,元弘之亂
3471,玻里尼西亞鼠
3472,倭王權
3473,中環
3474,1991年
3475,約瑟夫
3476,大部分的時間都在國外生活
3477,網球正拍
3478,大爆炸理論
3479,新南威爾斯大學
3480,良好行為
3481,造田興水
3482,中華人民共和國
3483,朱棣
3484,2.6%和政府開支的15%都用於國防建設。韓國擁有世界第6大的現役軍人人數和第2大
3485,主要由穆斯林和印度教徒構成
3486,亞俄
3487,東漢
3488,1941年
3489,生命線
3490,機場快線
3491,薩爾布呂肯地區
3492,張仲景
